id_interacao,data_inicio,categoria,status_final,prioridade,canal,tempo_primeira_resposta,data_fim,tempo_total,origem,qtd_transferencias,FCR,NPS,id_atendente,turno,volume_dia
2383,2020-03-23,Billing inquiry,Open,Medium,Social media,0.0,2020-03-29 01:00:00,8700.0,Social media,1,0,7,AT007,Tarde (14-22h),1881
2384,2020-02-09,Billing inquiry,Pending Customer Response,Medium,Chat,1739960.7,2020-02-15 01:00:00,8700.0,Chat,0,1,8,AT020,Tarde (14-22h),1864
2385,2021-08-07,Technical issue,Open,Medium,Phone,0.0,2021-08-13 17:00:00,9660.0,Phone,1,0,8,AT008,Manhã (06-14h),1645
2386,2021-05-18,Product inquiry,Pending Customer Response,High,Email,1072364.7666666666,2021-05-22 06:00:00,6120.0,Email,0,1,3,AT002,Noite (22-06h),2068
2387,2020-04-18,Technical issue,Open,Critical,Social media,0.0,2020-04-24 07:00:00,9060.0,Social media,1,0,2,AT012,Tarde (14-22h),2399
2388,2020-03-17,Billing inquiry,Closed,Medium,Social media,1687347.8,2020-03-17 00:00:00,0.0,Social media,0,1,5,AT025,Tarde (14-22h),1000
2389,2020-08-10,Technical issue,Open,Low,Email,0.0,2020-08-15 14:00:00,8040.0,Email,0,1,8,AT003,Manhã (06-14h),2445
2390,2021-05-29,Cancellation request,Open,Low,Email,0.0,2021-06-01 14:00:00,5160.0,Email,0,1,7,AT011,Manhã (06-14h),2258
2391,2020-04-02,Technical issue,Closed,Critical,Phone,1663713.9,2020-04-02 00:00:00,0.0,Phone,0,1,5,AT019,Tarde (14-22h),1996
2392,2020-06-11,Refund request,Open,High,Phone,0.0,2020-06-15 11:00:00,6420.0,Phone,0,1,8,AT001,Manhã (06-14h),2487
2393,2020-09-22,Refund request,Closed,Medium,Phone,1414135.9333333333,2020-09-22 00:00:00,0.0,Phone,0,1,5,AT013,Manhã (06-14h),1589
2394,2020-09-15,Technical issue,Pending Customer Response,High,Social media,1424906.95,2020-09-16 11:00:00,2100.0,Social media,1,0,9,AT001,Tarde (14-22h),1473
2395,2020-10-27,Refund request,Closed,High,Email,1363642.9666666666,2020-10-27 00:00:00,0.0,Email,0,1,5,AT017,Tarde (14-22h),2199
2396,2021-05-18,Refund request,Pending Customer Response,High,Chat,1072438.9833333334,2021-05-20 20:00:00,4080.0,Chat,0,1,10,AT024,Manhã (06-14h),2371
2397,2020-07-05,Billing inquiry,Open,Critical,Chat,0.0,2020-07-10 03:00:00,7380.0,Chat,0,1,1,AT002,Manhã (06-14h),1642
2398,2021-07-04,Refund request,Closed,High,Email,1003786.0333333333,2021-07-04 00:00:00,0.0,Email,0,1,5,AT002,Tarde (14-22h),2254
2399,2021-01-21,Technical issue,Open,Critical,Social media,0.0,2021-01-27 10:00:00,9240.0,Social media,0,1,5,AT010,Tarde (14-22h),2434
2400,2020-06-05,Technical issue,Pending Customer Response,High,Phone,1570970.0833333333,2020-06-11 04:00:00,8880.0,Phone,0,1,5,AT007,Manhã (06-14h),1753
2401,2020-05-31,Refund request,Open,Critical,Chat,0.0,2020-06-04 09:00:00,6300.0,Chat,0,1,9,AT013,Noite (22-06h),1763
2402,2020-02-06,Billing inquiry,Closed,Medium,Phone,1744753.1166666667,2020-02-06 00:00:00,0.0,Phone,0,1,5,AT003,Manhã (06-14h),1066
2403,2021-01-02,Product inquiry,Closed,Low,Social media,1268525.15,2021-01-02 00:00:00,0.0,Social media,0,1,5,AT010,Tarde (14-22h),1192
2404,2021-05-09,Refund request,Closed,Low,Email,1085065.1833333333,2021-05-09 00:00:00,0.0,Email,0,1,5,AT004,Tarde (14-22h),1755
2405,2021-06-21,Cancellation request,Pending Customer Response,Low,Phone,1023549.2,2021-06-22 09:00:00,1980.0,Phone,1,0,10,AT012,Manhã (06-14h),2195
2406,2020-02-03,Cancellation request,Open,Medium,Phone,0.0,2020-02-09 19:00:00,9780.0,Phone,0,1,9,AT010,Tarde (14-22h),2467
2407,2021-01-03,Refund request,Pending Customer Response,Medium,Chat,1266031.2333333334,2021-01-06 17:00:00,5340.0,Chat,0,1,8,AT003,Noite (22-06h),2021
2408,2021-12-06,Product inquiry,Open,Medium,Social media,0.0,2021-12-09 02:00:00,4440.0,Social media,0,1,4,AT018,Noite (22-06h),2471
2409,2021-06-14,Technical issue,Open,Critical,Chat,0.0,2021-06-15 12:00:00,2160.0,Chat,0,1,6,AT014,Manhã (06-14h),1253
2410,2020-03-03,Cancellation request,Closed,Low,Social media,1706481.3166666667,2020-03-03 00:00:00,0.0,Social media,0,1,5,AT013,Tarde (14-22h),1645
2411,2021-04-25,Technical issue,Closed,Critical,Phone,1104420.3333333333,2021-04-25 00:00:00,0.0,Phone,0,1,5,AT005,Tarde (14-22h),2159
2412,2020-11-30,Technical issue,Closed,Medium,Phone,1315560.3333333333,2020-11-30 00:00:00,0.0,Phone,0,1,5,AT015,Noite (22-06h),1687
2413,2021-12-24,Technical issue,Closed,High,Chat,754658.35,2021-12-24 00:00:00,0.0,Chat,0,1,5,AT005,Noite (22-06h),1310
2414,2020-11-20,Product inquiry,Closed,Critical,Chat,1330191.3833333333,2020-11-20 00:00:00,0.0,Chat,3,0,5,AT013,Noite (22-06h),1285
2415,2021-09-05,Refund request,Pending Customer Response,Medium,Phone,914283.4166666666,2021-09-11 23:00:00,10020.0,Phone,1,0,4,AT005,Tarde (14-22h),1948
2416,2020-07-22,Technical issue,Closed,Low,Chat,1503702.4333333333,2020-07-22 00:00:00,0.0,Chat,0,1,5,AT009,Tarde (14-22h),1286
2417,2020-01-06,Refund request,Closed,Medium,Chat,1789648.4333333333,2020-01-06 00:00:00,0.0,Chat,2,0,5,AT019,Noite (22-06h),1005
2418,2021-10-21,Refund request,Open,High,Social media,0.0,2021-10-22 03:00:00,1620.0,Social media,0,1,10,AT012,Noite (22-06h),2429
2419,2021-02-27,Cancellation request,Open,Critical,Chat,0.0,2021-03-02 06:00:00,4680.0,Chat,0,1,8,AT021,Tarde (14-22h),1538
2420,2021-03-24,Refund request,Pending Customer Response,Low,Chat,1150881.5333333334,2021-03-28 03:00:00,5940.0,Chat,0,1,6,AT005,Tarde (14-22h),1235
2421,2021-11-24,Refund request,Closed,Low,Email,798284.55,2021-11-24 00:00:00,0.0,Email,0,1,5,AT024,Noite (22-06h),1461
2422,2021-05-02,Cancellation request,Closed,Critical,Email,1094519.5833333333,2021-05-02 00:00:00,0.0,Email,0,1,5,AT025,Manhã (06-14h),1516
2423,2021-01-28,Billing inquiry,Open,Medium,Social media,0.0,2021-01-30 11:00:00,3540.0,Social media,0,1,8,AT021,Tarde (14-22h),819
2424,2020-06-09,Billing inquiry,Pending Customer Response,Low,Phone,1565857.6,2020-06-15 16:00:00,9600.0,Phone,0,1,3,AT013,Manhã (06-14h),1078
2425,2020-04-21,Cancellation request,Pending Customer Response,High,Chat,1637126.6333333333,2020-04-26 15:00:00,8100.0,Chat,0,1,8,AT005,Tarde (14-22h),1240
2426,2021-11-07,Product inquiry,Closed,Critical,Email,822312.6666666666,2021-11-07 00:00:00,0.0,Email,2,0,5,AT013,Manhã (06-14h),1231
2427,2021-07-28,Technical issue,Open,Low,Social media,0.0,2021-08-01 13:00:00,6540.0,Social media,0,1,2,AT001,Tarde (14-22h),1924
2428,2021-02-17,Technical issue,Pending Customer Response,Critical,Chat,1201881.7,2021-02-23 13:00:00,9420.0,Chat,0,1,10,AT005,Noite (22-06h),866
2429,2020-07-09,Product inquiry,Open,Low,Social media,0.0,2020-07-10 06:00:00,1800.0,Social media,2,0,1,AT007,Noite (22-06h),1569
2430,2021-09-16,Technical issue,Open,Medium,Email,0.0,2021-09-18 04:00:00,3120.0,Email,1,0,1,AT014,Tarde (14-22h),1255
2431,2020-03-19,Refund request,Closed,High,Phone,1684138.7666666666,2020-03-19 00:00:00,0.0,Phone,1,0,5,AT004,Tarde (14-22h),1816
2432,2020-07-16,Refund request,Open,Low,Phone,0.0,2020-07-17 15:00:00,2340.0,Phone,0,1,9,AT005,Manhã (06-14h),1294
2433,2020-07-20,Product inquiry,Open,Medium,Social media,0.0,2020-07-24 07:00:00,6180.0,Social media,1,0,4,AT010,Manhã (06-14h),1232
2434,2020-06-19,Technical issue,Pending Customer Response,High,Chat,1551948.85,2020-06-24 16:00:00,8160.0,Chat,0,1,6,AT010,Tarde (14-22h),1309
2435,2020-05-18,Billing inquiry,Pending Customer Response,Medium,Social media,1597274.8833333333,2020-05-21 01:00:00,4380.0,Social media,3,0,8,AT004,Tarde (14-22h),1325
2436,2020-01-23,Product inquiry,Open,Medium,Email,0.0,2020-01-27 23:00:00,7140.0,Email,0,1,8,AT004,Tarde (14-22h),2283
2437,2021-09-15,Billing inquiry,Pending Customer Response,Low,Chat,898968.9333333333,2021-09-21 13:00:00,9420.0,Chat,0,1,6,AT021,Manhã (06-14h),1335
2438,2020-04-14,Billing inquiry,Open,Critical,Social media,0.0,2020-04-20 23:00:00,10020.0,Social media,0,1,10,AT008,Manhã (06-14h),2163
2439,2021-12-21,Refund request,Closed,High,Chat,759010.9666666667,2021-12-21 00:00:00,0.0,Chat,0,1,5,AT023,Tarde (14-22h),1111
2440,2020-01-16,Refund request,Pending Customer Response,Critical,Social media,1775314.9666666666,2020-01-22 14:00:00,9480.0,Social media,0,1,8,AT020,Manhã (06-14h),1197
2441,2021-02-03,Product inquiry,Closed,Low,Email,1221423.0,2021-02-03 00:00:00,0.0,Email,0,1,5,AT003,Tarde (14-22h),1523
2442,2020-11-23,Cancellation request,Closed,High,Chat,1325746.0,2020-11-23 00:00:00,0.0,Chat,0,1,5,AT004,Tarde (14-22h),2070
2443,2020-08-26,Technical issue,Pending Customer Response,Medium,Phone,1452916.0166666666,2020-08-28 20:00:00,4080.0,Phone,0,1,8,AT005,Tarde (14-22h),963
2444,2021-06-18,Product inquiry,Pending Customer Response,Critical,Social media,1027891.05,2021-06-20 04:00:00,3120.0,Social media,0,1,6,AT021,Tarde (14-22h),2412
2445,2020-03-28,Product inquiry,Pending Customer Response,Medium,Email,1671597.0833333333,2020-04-02 16:00:00,8160.0,Email,0,1,7,AT003,Noite (22-06h),2041
2446,2020-06-18,Cancellation request,Pending Customer Response,Low,Chat,1552975.1166666667,2020-06-19 22:00:00,2760.0,Chat,0,1,2,AT003,Tarde (14-22h),1401
2447,2021-02-08,Technical issue,Open,Medium,Social media,0.0,2021-02-10 18:00:00,3960.0,Social media,1,0,4,AT002,Noite (22-06h),1238
2448,2021-08-19,Cancellation request,Pending Customer Response,Low,Social media,938064.1666666666,2021-08-25 22:00:00,9960.0,Social media,0,1,7,AT015,Manhã (06-14h),890
2449,2021-03-30,Refund request,Open,Low,Phone,0.0,2021-04-04 10:00:00,7800.0,Phone,0,1,2,AT021,Tarde (14-22h),2390
2450,2021-07-25,Cancellation request,Closed,Low,Social media,973911.2,2021-07-25 00:00:00,0.0,Social media,0,1,5,AT012,Tarde (14-22h),952
2451,2021-07-04,Product inquiry,Open,Critical,Phone,0.0,2021-07-07 08:00:00,4800.0,Phone,0,1,10,AT016,Noite (22-06h),2104
2452,2021-03-15,Refund request,Closed,Low,Phone,1164626.25,2021-03-15 00:00:00,0.0,Phone,1,0,5,AT016,Tarde (14-22h),1034
2453,2020-11-17,Product inquiry,Pending Customer Response,Medium,Chat,1333742.2666666666,2020-11-18 04:00:00,1680.0,Chat,0,1,8,AT017,Tarde (14-22h),1469
2454,2021-10-24,Cancellation request,Closed,High,Chat,842734.2833333333,2021-10-24 00:00:00,0.0,Chat,0,1,5,AT010,Tarde (14-22h),2212
2455,2020-05-21,Refund request,Open,Low,Email,0.0,2020-05-26 13:00:00,7980.0,Email,0,1,2,AT001,Manhã (06-14h),1716
2456,2020-05-30,Refund request,Closed,Low,Social media,1580831.3166666667,2020-05-30 00:00:00,0.0,Social media,1,0,5,AT019,Noite (22-06h),860
2457,2021-09-15,Billing inquiry,Open,Critical,Chat,0.0,2021-09-17 17:00:00,3900.0,Chat,1,0,8,AT004,Manhã (06-14h),1628
2458,2020-12-16,Technical issue,Open,Low,Email,0.0,2020-12-19 16:00:00,5280.0,Email,0,1,1,AT008,Tarde (14-22h),946
2459,2020-03-01,Product inquiry,Pending Customer Response,Low,Social media,1709527.4166666667,2020-03-07 23:00:00,10020.0,Social media,0,1,2,AT005,Tarde (14-22h),1933
2460,2020-11-05,Technical issue,Pending Customer Response,Critical,Phone,1351205.4333333333,2020-11-10 10:00:00,7800.0,Phone,0,1,8,AT005,Tarde (14-22h),937
2461,2020-08-08,Technical issue,Closed,Low,Email,1479875.4666666666,2020-08-08 00:00:00,0.0,Email,2,0,5,AT015,Tarde (14-22h),1811
2462,2021-09-15,Product inquiry,Pending Customer Response,Medium,Phone,898586.5,2021-09-17 08:00:00,3360.0,Phone,1,0,8,AT021,Noite (22-06h),1585
2463,2020-05-04,Product inquiry,Pending Customer Response,Medium,Chat,1618077.5166666666,2020-05-05 03:00:00,1620.0,Chat,0,1,5,AT001,Manhã (06-14h),1944
2464,2021-04-13,Technical issue,Pending Customer Response,Low,Email,1123107.5333333334,2021-04-17 17:00:00,6780.0,Email,0,1,1,AT019,Tarde (14-22h),1970
2465,2020-09-26,Product inquiry,Closed,Critical,Phone,1408624.55,2020-09-26 00:00:00,0.0,Phone,1,0,5,AT024,Noite (22-06h),1341
2466,2021-07-05,Product inquiry,Closed,Critical,Social media,1002798.5833333334,2021-07-05 00:00:00,0.0,Social media,0,1,5,AT013,Manhã (06-14h),2357
2467,2020-12-18,Billing inquiry,Closed,Medium,Social media,1289079.6166666667,2020-12-18 00:00:00,0.0,Social media,0,1,5,AT014,Noite (22-06h),2166
2468,2020-11-27,Product inquiry,Closed,Critical,Phone,1319225.6333333333,2020-11-27 00:00:00,0.0,Phone,1,0,5,AT017,Manhã (06-14h),1453
2469,2020-06-29,Refund request,Open,Low,Chat,0.0,2020-06-30 13:00:00,2220.0,Chat,1,0,9,AT019,Manhã (06-14h),940
2470,2020-01-05,Billing inquiry,Closed,Critical,Chat,1790620.6833333333,2020-01-05 00:00:00,0.0,Chat,1,0,5,AT015,Noite (22-06h),1130
2471,2021-10-16,Cancellation request,Closed,Low,Chat,854178.7,2021-10-16 00:00:00,0.0,Chat,0,1,5,AT001,Manhã (06-14h),950
2472,2020-10-17,Technical issue,Closed,Medium,Email,1378038.7333333334,2020-10-17 00:00:00,0.0,Email,2,0,5,AT016,Manhã (06-14h),2208
2473,2021-10-19,Technical issue,Closed,High,Social media,850508.7666666667,2021-10-19 00:00:00,0.0,Social media,0,1,5,AT010,Noite (22-06h),2330
2474,2021-11-29,Technical issue,Closed,Medium,Phone,791035.7833333333,2021-11-29 00:00:00,0.0,Phone,0,1,5,AT008,Noite (22-06h),1521
2475,2020-07-24,Refund request,Pending Customer Response,High,Social media,1500845.8,2020-07-28 06:00:00,6120.0,Social media,0,1,8,AT019,Manhã (06-14h),2012
2476,2021-01-27,Cancellation request,Open,Low,Social media,0.0,2021-02-02 07:00:00,9060.0,Social media,0,1,9,AT005,Manhã (06-14h),1462
2477,2020-04-19,Refund request,Closed,High,Email,1638960.8666666667,2020-04-19 00:00:00,0.0,Email,0,1,5,AT005,Noite (22-06h),2342
2478,2021-04-28,Technical issue,Pending Customer Response,Low,Chat,1100600.9,2021-05-02 07:00:00,6180.0,Chat,0,1,7,AT006,Tarde (14-22h),2091
2479,2021-05-17,Technical issue,Closed,Medium,Social media,1072904.9333333333,2021-05-17 00:00:00,0.0,Social media,0,1,5,AT002,Tarde (14-22h),2152
2480,2020-04-12,Product inquiry,Pending Customer Response,Low,Phone,1648862.9666666666,2020-04-15 12:00:00,5040.0,Phone,0,1,7,AT021,Tarde (14-22h),1865
2481,2021-07-17,Cancellation request,Open,Critical,Phone,0.0,2021-07-20 13:00:00,5100.0,Phone,1,0,2,AT022,Tarde (14-22h),1003
2482,2021-03-07,Product inquiry,Pending Customer Response,Critical,Phone,1175394.0,2021-03-13 12:00:00,9360.0,Phone,0,1,6,AT006,Manhã (06-14h),1451
2483,2020-08-01,Refund request,Pending Customer Response,Critical,Chat,1489484.0333333334,2020-08-02 11:00:00,2100.0,Chat,0,1,7,AT012,Noite (22-06h),1551
2484,2021-12-26,Technical issue,Pending Customer Response,Medium,Social media,752368.05,2021-12-29 14:00:00,5160.0,Social media,0,1,5,AT018,Tarde (14-22h),984
2485,2021-07-30,Refund request,Pending Customer Response,Medium,Email,967017.0666666667,2021-08-01 18:00:00,3960.0,Email,1,0,3,AT003,Tarde (14-22h),1474
2486,2021-10-20,Technical issue,Closed,High,Social media,848402.1,2021-10-20 00:00:00,0.0,Social media,0,1,5,AT009,Noite (22-06h),1997
2487,2021-05-08,Product inquiry,Open,Medium,Phone,0.0,2021-05-12 04:00:00,6000.0,Phone,0,1,7,AT018,Noite (22-06h),870
2488,2020-08-02,Product inquiry,Closed,Low,Social media,1488567.1333333333,2020-08-02 00:00:00,0.0,Social media,1,0,5,AT001,Tarde (14-22h),1652
2489,2020-12-16,Cancellation request,Closed,Critical,Email,1292521.1666666667,2020-12-16 00:00:00,0.0,Email,0,1,5,AT011,Tarde (14-22h),1393
2490,2020-01-06,Cancellation request,Pending Customer Response,Critical,Social media,1789305.1833333333,2020-01-07 20:00:00,2640.0,Social media,0,1,8,AT021,Tarde (14-22h),2337
2491,2020-10-29,Product inquiry,Pending Customer Response,High,Social media,1361036.2,2020-11-04 23:00:00,10020.0,Social media,0,1,9,AT005,Manhã (06-14h),2152
2492,2020-07-15,Technical issue,Closed,Medium,Email,1514516.2333333334,2020-07-15 00:00:00,0.0,Email,0,1,5,AT021,Manhã (06-14h),2333
2493,2020-06-27,Billing inquiry,Closed,Critical,Email,1539440.2666666666,2020-06-27 00:00:00,0.0,Email,1,0,5,AT018,Tarde (14-22h),1990
2494,2021-02-17,Technical issue,Open,Medium,Email,0.0,2021-02-22 02:00:00,7320.0,Email,1,0,10,AT002,Noite (22-06h),2300
2495,2021-05-25,Cancellation request,Pending Customer Response,Critical,Phone,1062499.3166666667,2021-05-30 04:00:00,7440.0,Phone,1,0,10,AT015,Manhã (06-14h),2326
2496,2020-12-05,Refund request,Pending Customer Response,Low,Social media,1307444.35,2020-12-09 02:00:00,5880.0,Social media,0,1,6,AT025,Tarde (14-22h),853
2497,2021-04-18,Technical issue,Pending Customer Response,Medium,Social media,1115290.3833333333,2021-04-22 08:00:00,6240.0,Social media,1,0,8,AT015,Tarde (14-22h),1524
2498,2020-07-22,Cancellation request,Pending Customer Response,Low,Chat,1503628.4,2020-07-24 08:00:00,3360.0,Chat,0,1,9,AT024,Manhã (06-14h),2428
2499,2020-10-25,Billing inquiry,Pending Customer Response,Medium,Social media,1367391.4333333333,2020-10-31 02:00:00,8760.0,Social media,0,1,10,AT017,Noite (22-06h),2032
2500,2021-08-08,Cancellation request,Open,High,Chat,0.0,2021-08-09 10:00:00,2040.0,Chat,1,0,8,AT015,Manhã (06-14h),826
2501,2020-12-31,Billing inquiry,Open,Low,Chat,0.0,2021-01-04 15:00:00,6660.0,Chat,0,1,9,AT013,Tarde (14-22h),1075
2502,2020-05-22,Product inquiry,Pending Customer Response,Low,Email,1591818.4833333334,2020-05-24 01:00:00,2940.0,Email,0,1,6,AT010,Tarde (14-22h),1476
2503,2020-03-24,Refund request,Open,Low,Email,0.0,2020-03-26 09:00:00,3420.0,Email,2,0,7,AT012,Tarde (14-22h),2343
2504,2021-05-17,Technical issue,Pending Customer Response,Low,Email,1073061.55,2021-05-18 23:00:00,2820.0,Email,0,1,9,AT005,Manhã (06-14h),2337
2505,2021-08-01,Cancellation request,Open,Low,Phone,0.0,2021-08-04 01:00:00,4380.0,Phone,0,1,8,AT022,Tarde (14-22h),1348
2506,2021-01-08,Billing inquiry,Pending Customer Response,High,Social media,1259836.6,2021-01-10 10:00:00,3480.0,Social media,3,0,6,AT024,Tarde (14-22h),1917
2507,2021-10-28,Refund request,Closed,High,Chat,836753.6333333333,2021-10-28 00:00:00,0.0,Chat,1,0,5,AT012,Manhã (06-14h),1458
2508,2020-06-09,Product inquiry,Open,High,Social media,0.0,2020-06-13 13:00:00,6540.0,Social media,0,1,7,AT003,Tarde (14-22h),1261
2509,2021-05-16,Technical issue,Open,Critical,Email,0.0,2021-05-17 19:00:00,2580.0,Email,3,0,4,AT019,Tarde (14-22h),1846
2510,2021-12-14,Technical issue,Open,Critical,Email,0.0,2021-12-16 02:00:00,3000.0,Email,1,0,8,AT016,Noite (22-06h),1259
2511,2020-01-30,Cancellation request,Open,Medium,Phone,0.0,2020-02-02 04:00:00,4560.0,Phone,1,0,3,AT008,Tarde (14-22h),852
2512,2021-12-12,Refund request,Pending Customer Response,Low,Email,772133.7166666667,2021-12-13 07:00:00,1860.0,Email,0,1,6,AT014,Tarde (14-22h),1633
2513,2020-02-08,Cancellation request,Open,Critical,Social media,0.0,2020-02-09 11:00:00,2100.0,Social media,1,0,7,AT012,Manhã (06-14h),1975
2514,2020-05-09,Product inquiry,Pending Customer Response,Medium,Phone,1611254.7666666666,2020-05-15 02:00:00,8760.0,Phone,0,1,7,AT018,Tarde (14-22h),2049
2515,2020-02-15,Technical issue,Pending Customer Response,High,Chat,1731830.7833333334,2020-02-16 07:00:00,1860.0,Chat,0,1,8,AT024,Manhã (06-14h),938
2516,2020-04-08,Cancellation request,Pending Customer Response,Low,Social media,1655157.8166666667,2020-04-09 13:00:00,2220.0,Social media,3,0,6,AT006,Manhã (06-14h),1702
2517,2021-12-10,Technical issue,Closed,Low,Phone,775732.8333333334,2021-12-10 00:00:00,0.0,Phone,1,0,5,AT021,Tarde (14-22h),2226
2518,2021-09-04,Cancellation request,Closed,Medium,Social media,915204.85,2021-09-04 00:00:00,0.0,Social media,0,1,5,AT008,Manhã (06-14h),2193
2519,2021-07-03,Billing inquiry,Open,Medium,Email,0.0,2021-07-09 08:00:00,9120.0,Email,0,1,9,AT021,Tarde (14-22h),1510
2520,2020-04-10,Technical issue,Pending Customer Response,Critical,Phone,1652170.8666666667,2020-04-13 20:00:00,5520.0,Phone,0,1,9,AT006,Tarde (14-22h),2025
2521,2020-04-18,Cancellation request,Pending Customer Response,Low,Phone,1640704.9,2020-04-21 18:00:00,5400.0,Phone,1,0,5,AT006,Noite (22-06h),1093
2522,2020-11-18,Product inquiry,Pending Customer Response,Medium,Chat,1332511.9166666667,2020-11-19 09:00:00,1980.0,Chat,2,0,7,AT018,Tarde (14-22h),2452
2523,2021-12-11,Technical issue,Closed,Low,Email,773911.9333333333,2021-12-11 00:00:00,0.0,Email,0,1,5,AT003,Tarde (14-22h),1152
2524,2021-12-17,Product inquiry,Pending Customer Response,Medium,Chat,765576.95,2021-12-18 22:00:00,2760.0,Chat,1,0,8,AT013,Manhã (06-14h),2386
2525,2021-10-19,Product inquiry,Pending Customer Response,High,Chat,849760.95,2021-10-22 05:00:00,4620.0,Chat,1,0,5,AT024,Tarde (14-22h),1743
2526,2020-06-21,Cancellation request,Open,High,Chat,0.0,2020-06-23 03:00:00,3060.0,Chat,0,1,8,AT022,Tarde (14-22h),1429
2527,2021-05-04,Billing inquiry,Pending Customer Response,Medium,Email,1092425.0,2021-05-08 21:00:00,7020.0,Email,0,1,5,AT016,Tarde (14-22h),1256
2528,2021-12-06,Refund request,Pending Customer Response,Low,Chat,781259.0333333333,2021-12-08 18:00:00,3960.0,Chat,0,1,7,AT007,Manhã (06-14h),1197
2529,2021-12-12,Refund request,Pending Customer Response,Medium,Chat,772509.0666666667,2021-12-18 04:00:00,8880.0,Chat,0,1,8,AT009,Tarde (14-22h),1385
2530,2020-01-08,Billing inquiry,Closed,Critical,Social media,1786734.1,2020-01-08 00:00:00,0.0,Social media,0,1,5,AT006,Manhã (06-14h),2325
2531,2021-08-16,Refund request,Open,Medium,Email,0.0,2021-08-21 04:00:00,7440.0,Email,0,1,4,AT024,Noite (22-06h),1123
2532,2021-04-17,Technical issue,Closed,Critical,Chat,1116179.15,2021-04-17 00:00:00,0.0,Chat,0,1,5,AT004,Tarde (14-22h),2064
2533,2021-02-04,Billing inquiry,Open,Low,Social media,0.0,2021-02-06 19:00:00,4020.0,Social media,1,0,6,AT009,Manhã (06-14h),1446
2534,2021-07-20,Billing inquiry,Closed,Low,Social media,981544.2,2021-07-20 00:00:00,0.0,Social media,2,0,5,AT023,Tarde (14-22h),2474
2535,2020-08-25,Refund request,Open,Critical,Email,0.0,2020-08-28 21:00:00,5580.0,Email,1,0,8,AT001,Tarde (14-22h),1319
2536,2020-07-02,Cancellation request,Closed,Critical,Phone,1532626.25,2020-07-02 00:00:00,0.0,Phone,0,1,5,AT020,Manhã (06-14h),1095
